ORDER,DOMAIN,CONSTRUCT,UNIT,TOKEN,CONFIDENCE
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,auditory_scene_perception,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,auditory_streaming,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,bistability,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,categorization,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,change_detection,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,crossmodal_interaction,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,detection,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,detection_speech,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,detection_speech_noise,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,deviance_detection,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,gating,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,inhibitory_control,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,jnd,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,jnd_task,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,manipulation,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,manipulation_intensity,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,manipulation_isi,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,mcgurk,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,multisensory_mcgurk,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,noise,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,novelty_detection,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,object_perception,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,oddball_detection,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,regularity_detection,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,samedifferent,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,samedifferent_task,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,selfmonitoring,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,speech,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,speech_detection,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,tone_detection,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,PARADIGMS,tone_matching,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,SELF_REPORT,auditory_hallucination,0
16,COGNITIVE_SYSTEMS,AUDITORY_PERCEPTION,SELF_REPORT,hyperacusis,0
17,COGNITIVE_SYSTEMS,OTHER_PERCEPTION,CONSTRUCT,multimodal,1
17,COGNITIVE_SYSTEMS,OTHER_PERCEPTION,CONSTRUCT,multimodal_perception,1
17,COGNITIVE_SYSTEMS,OTHER_PERCEPTION,CONSTRUCT,olfactory,1
17,COGNITIVE_SYSTEMS,OTHER_PERCEPTION,CONSTRUCT,olfactory_perception,1
17,COGNITIVE_SYSTEMS,OTHER_PERCEPTION,CONSTRUCT,somatosensory,1
17,COGNITIVE_SYSTEMS,OTHER_PERCEPTION,CONSTRUCT,somatosensory_perception,1
17,COGNITIVE_SYSTEMS,OTHER_PERCEPTION,CONSTRUCT,perception,0
17,COGNITIVE_SYSTEMS,OTHER_PERCEPTION,PARADIGMS,manipulation,0
17,COGNITIVE_SYSTEMS,OTHER_PERCEPTION,PARADIGMS,manipulation_intensity,0
17,COGNITIVE_SYSTEMS,OTHER_PERCEPTION,PARADIGMS,manipulation_isi,0
17,COGNITIVE_SYSTEMS,OTHER_PERCEPTION,PARADIGMS,smell_identification,0
18,COGNITIVE_SYSTEMS,DECLARATIVE_MEMORY,CONSTRUCT,declarative,1
18,COGNITIVE_SYSTEMS,DECLARATIVE_MEMORY,CONSTRUCT,declarative_memory,1
18,COGNITIVE_SYSTEMS,DECLARATIVE_MEMORY,CONSTRUCT,memory,1
18,COGNITIVE_SYSTEMS,DECLARATIVE_MEMORY,BEHAVIOR,discrimination,0
18,COGNITIVE_SYSTEMS,DECLARATIVE_MEMORY,BEHAVIOR,familiarity,0
18,COGNITIVE_SYSTEMS,DECLARATIVE_MEMORY,BEHAVIOR,learning,0
18,COGNITIVE_SYSTEMS,DECLARATIVE_MEMORY,BEHAVIOR,recall,0
18,COGNITIVE_SYSTEMS,DECLARATIVE_MEMORY,BEHAVIOR,recognition,0
18,COGNITIVE_SYSTEMS,DECLARATIVE_MEMORY,DESCRIPTION,consolidation,0
18,COGNITIVE_SYSTEMS,DECLARATIVE_MEMORY,DESCRIPTION,encoding,0
18,COGNITIVE_SYSTEMS,DECLARATIVE_MEMORY,DESCRIPTION,episodic_memory,0
18,COGNITIVE_SYSTEMS,DECLARATIVE_MEMORY,DESCRIPTION,memory_acquisition,0
18,COGNITIVE_SYSTEMS,DECLARATIVE_MEMORY,DESCRIPTION,retrieval,0
18,COGNITIVE_SYSTEMS,DECLARATIVE_MEMORY,DESCRIPTION,semantic_memory,0
18,COGNITIVE_SYSTEMS,DECLARATIVE_MEMORY,PARADIGMS,acquired_equivalence,0
18,COGNITIVE_SYSTEMS,DECLARATIVE_MEMORY,PARADIGMS,delayed_recall,0
18,COGNITIVE_SYSTEMS,DECLARATIVE_MEMORY,PARADIGMS,list_learning,0
18,COGNITIVE_SYSTEMS,DECLARATIVE_MEMORY,PARADIGMS,paired_associate,0
18,COGNITIVE_SYSTEMS,DECLARATIVE_MEMORY,PARADIGMS,paired_associate_learning,0
18,COGNITIVE_SYSTEMS,DECLARATIVE_MEMORY,PARADIGMS,story_learning,0
18,COGNITIVE_SYSTEMS,DECLARATIVE_MEMORY,PARADIGMS,transitive_inference,0
18,COGNITIVE_SYSTEMS,DECLARATIVE_MEMORY,SELF_REPORT,cognitive_assessment,0
18,COGNITIVE_SYSTEMS,DECLARATIVE_MEMORY,SELF_REPORT,cognitive_assessment_interview,0
19,COGNITIVE_SYSTEMS,LANGUAGE,CONSTRUCT,language,1
19,COGNITIVE_SYSTEMS,LANGUAGE,BEHAVIOR,coherent_discourse,0
19,COGNITIVE_SYSTEMS,LANGUAGE,BEHAVIOR,coherent_sentence,0
19,COGNITIVE_SYSTEMS,LANGUAGE,BEHAVIOR,comprehension_word,0
19,COGNITIVE_SYSTEMS,LANGUAGE,BEHAVIOR,production_word,0
19,COGNITIVE_SYSTEMS,LANGUAGE,BEHAVIOR,word,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,clause_discourse,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,coherence_clause,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,cohesion_clause,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,content_discourse,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,content_sentence,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,critical_word,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,detection,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,discourse,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,experimental_manipulation,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,eye,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,eye_movement,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,eye_tracking,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,eye_tracking_paradigm,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,language_behavior,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,language_comprehension,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,language_output,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,language_production,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,linguistic_corpus,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,linguistic_corpusbased_analysis_language_output,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,linguistic_input,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,linguistic_representation_acceptability,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,linguistic_representation_predictability,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,listening,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,listening_time,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,manipulation,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,manipulation_predictability,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,manipulation_predictability_acceptability,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,movement,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,naming,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,pattern_eye_movement,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,priming,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,reading,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,reading_time,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,semantic_relationship,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,spoken_language_comprehension,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,visual_world,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,visual_world_paradigm,0
19,COGNITIVE_SYSTEMS,LANGUAGE,PARADIGMS,word_priming,0
19,COGNITIVE_SYSTEMS,LANGUAGE,SELF_REPORT,cognitive_assessment,0
19,COGNITIVE_SYSTEMS,LANGUAGE,SELF_REPORT,cognitive_assessment_interview,0
20,COGNITIVE_SYSTEMS,GOAL_SELECTION,CONSTRUCT,goal,1
20,COGNITIVE_SYSTEMS,GOAL_SELECTION,CONSTRUCT,goal_selection,1
20,COGNITIVE_SYSTEMS,GOAL_SELECTION,CONSTRUCT,cognitive,0
20,COGNITIVE_SYSTEMS,GOAL_SELECTION,CONSTRUCT,cognitive_control,0
20,COGNITIVE_SYSTEMS,GOAL_SELECTION,CONSTRUCT,control,0
20,COGNITIVE_SYSTEMS,GOAL_SELECTION,PARADIGMS,badre,0
20,COGNITIVE_SYSTEMS,GOAL_SELECTION,PARADIGMS,badre_task,0
20,COGNITIVE_SYSTEMS,GOAL_SELECTION,PARADIGMS,koechlin,0
20,COGNITIVE_SYSTEMS,GOAL_SELECTION,PARADIGMS,koechlin_paradigm,0
20,COGNITIVE_SYSTEMS,GOAL_SELECTION,PARADIGMS,switching,0
20,COGNITIVE_SYSTEMS,GOAL_SELECTION,PARADIGMS,task_switching,0
20,COGNITIVE_SYSTEMS,GOAL_SELECTION,SELF_REPORT,brief,0
20,COGNITIVE_SYSTEMS,GOAL_SELECTION,SELF_REPORT,gioa,0
21,COGNITIVE_SYSTEMS,UPDATING_REPRESENTATION_MAINTENANCE,CONSTRUCT,representation,1
21,COGNITIVE_SYSTEMS,UPDATING_REPRESENTATION_MAINTENANCE,BEHAVIOR,distractibility,0
21,COGNITIVE_SYSTEMS,UPDATING_REPRESENTATION_MAINTENANCE,BEHAVIOR,offtask_behavior,0
21,COGNITIVE_SYSTEMS,UPDATING_REPRESENTATION_MAINTENANCE,CONSTRUCT,cognitive,0
21,COGNITIVE_SYSTEMS,UPDATING_REPRESENTATION_MAINTENANCE,CONSTRUCT,cognitive_control,0
21,COGNITIVE_SYSTEMS,UPDATING_REPRESENTATION_MAINTENANCE,CONSTRUCT,control,0
21,COGNITIVE_SYSTEMS,UPDATING_REPRESENTATION_MAINTENANCE,CONSTRUCT,maintenance,0
21,COGNITIVE_SYSTEMS,UPDATING_REPRESENTATION_MAINTENANCE,CONSTRUCT,updating,0
21,COGNITIVE_SYSTEMS,UPDATING_REPRESENTATION_MAINTENANCE,PARADIGMS,ax,0
21,COGNITIVE_SYSTEMS,UPDATING_REPRESENTATION_MAINTENANCE,PARADIGMS,ax_paradigm,0
21,COGNITIVE_SYSTEMS,UPDATING_REPRESENTATION_MAINTENANCE,PARADIGMS,cued_stimulusresponse_reversal,0
21,COGNITIVE_SYSTEMS,UPDATING_REPRESENTATION_MAINTENANCE,PARADIGMS,cued_stimulusresponse_reversal_task,0
21,COGNITIVE_SYSTEMS,UPDATING_REPRESENTATION_MAINTENANCE,PARADIGMS,switching,0
21,COGNITIVE_SYSTEMS,UPDATING_REPRESENTATION_MAINTENANCE,PARADIGMS,task_switching,0
21,COGNITIVE_SYSTEMS,UPDATING_REPRESENTATION_MAINTENANCE,PARADIGMS,tower,0
21,COGNITIVE_SYSTEMS,UPDATING_REPRESENTATION_MAINTENANCE,PARADIGMS,tower_task,0
21,COGNITIVE_SYSTEMS,UPDATING_REPRESENTATION_MAINTENANCE,SELF_REPORT,brief,0
21,COGNITIVE_SYSTEMS,UPDATING_REPRESENTATION_MAINTENANCE,SELF_REPORT,cognitive_failure,0
21,COGNITIVE_SYSTEMS,UPDATING_REPRESENTATION_MAINTENANCE,SELF_REPORT,cognitive_failure_questionnaire,0
21,COGNITIVE_SYSTEMS,UPDATING_REPRESENTATION_MAINTENANCE,SELF_REPORT,gioa,0
21,COGNITIVE_SYSTEMS,UPDATING_REPRESENTATION_MAINTENANCE,SELF_REPORT,panss,0
21,COGNITIVE_SYSTEMS,UPDATING_REPRESENTATION_MAINTENANCE,SELF_REPORT,sans,0
21,COGNITIVE_SYSTEMS,UPDATING_REPRESENTATION_MAINTENANCE,SELF_REPORT,saps,0
22,COGNITIVE_SYSTEMS,RESPONSE_SELECTION,CONSTRUCT,response_selection,1
22,COGNITIVE_SYSTEMS,RESPONSE_SELECTION,BEHAVIOR,impulsive_behavior,0
22,COGNITIVE_SYSTEMS,RESPONSE_SELECTION,CONSTRUCT,cognitive,0
22,COGNITIVE_SYSTEMS,RESPONSE_SELECTION,CONSTRUCT,cognitive_control,0
22,COGNITIVE_SYSTEMS,RESPONSE_SELECTION,CONSTRUCT,control,0
22,COGNITIVE_SYSTEMS,RESPONSE_SELECTION,CONSTRUCT,response,0
22,COGNITIVE_SYSTEMS,RESPONSE_SELECTION,PARADIGMS,flanker,0
22,COGNITIVE_SYSTEMS,RESPONSE_SELECTION,PARADIGMS,simon,0
22,COGNITIVE_SYSTEMS,RESPONSE_SELECTION,PARADIGMS,stroop,0
22,COGNITIVE_SYSTEMS,RESPONSE_SELECTION,SELF_REPORT,brief,0
22,COGNITIVE_SYSTEMS,RESPONSE_SELECTION,SELF_REPORT,gioa,0
22,COGNITIVE_SYSTEMS,RESPONSE_SELECTION,SELF_REPORT,panss,0
22,COGNITIVE_SYSTEMS,RESPONSE_SELECTION,SELF_REPORT,sans,0
22,COGNITIVE_SYSTEMS,RESPONSE_SELECTION,SELF_REPORT,saps,0
23,COGNITIVE_SYSTEMS,INHIBITION,CONSTRUCT,suppression,1
23,COGNITIVE_SYSTEMS,INHIBITION,BEHAVIOR,distractibility,0
23,COGNITIVE_SYSTEMS,INHIBITION,BEHAVIOR,impulsive,0
23,COGNITIVE_SYSTEMS,INHIBITION,BEHAVIOR,impulsive_behavior,0
23,COGNITIVE_SYSTEMS,INHIBITION,BEHAVIOR,offtask,0
23,COGNITIVE_SYSTEMS,INHIBITION,BEHAVIOR,offtask_behavior,0
23,COGNITIVE_SYSTEMS,INHIBITION,CONSTRUCT,cognitive,0
23,COGNITIVE_SYSTEMS,INHIBITION,CONSTRUCT,cognitive_control,0
23,COGNITIVE_SYSTEMS,INHIBITION,CONSTRUCT,control,0
23,COGNITIVE_SYSTEMS,INHIBITION,CONSTRUCT,inhibition,0
23,COGNITIVE_SYSTEMS,INHIBITION,PARADIGMS,antisaccade,0
23,COGNITIVE_SYSTEMS,INHIBITION,PARADIGMS,conflicting_motor_response,0
23,COGNITIVE_SYSTEMS,INHIBITION,PARADIGMS,conflicting_motor_response_task,0
23,COGNITIVE_SYSTEMS,INHIBITION,PARADIGMS,contralateral_motor_response,0
23,COGNITIVE_SYSTEMS,INHIBITION,PARADIGMS,contralateral_motor_response_task,0
23,COGNITIVE_SYSTEMS,INHIBITION,PARADIGMS,countermanding,0
23,COGNITIVE_SYSTEMS,INHIBITION,PARADIGMS,gonogo,0
23,COGNITIVE_SYSTEMS,INHIBITION,PARADIGMS,motor_persistence,0
23,COGNITIVE_SYSTEMS,INHIBITION,PARADIGMS,motor_persistence_paradigm,0
23,COGNITIVE_SYSTEMS,INHIBITION,PARADIGMS,nepsy_statue,0
23,COGNITIVE_SYSTEMS,INHIBITION,PARADIGMS,nepsy_statue_task,0
23,COGNITIVE_SYSTEMS,INHIBITION,PARADIGMS,reaction_time,0
23,COGNITIVE_SYSTEMS,INHIBITION,PARADIGMS,stimulus_response_incompatibility,0
23,COGNITIVE_SYSTEMS,INHIBITION,PARADIGMS,stimulusresponse_incompatibility,0
23,COGNITIVE_SYSTEMS,INHIBITION,PARADIGMS,stop_signal_reaction_time,0
23,COGNITIVE_SYSTEMS,INHIBITION,PARADIGMS,stopsignal_reaction_time,0
23,COGNITIVE_SYSTEMS,INHIBITION,SELF_REPORT,adhd_rating,0
23,COGNITIVE_SYSTEMS,INHIBITION,SELF_REPORT,adhd_rating_scale,0
23,COGNITIVE_SYSTEMS,INHIBITION,SELF_REPORT,atq,0
23,COGNITIVE_SYSTEMS,INHIBITION,SELF_REPORT,atq_effortful_control,0
23,COGNITIVE_SYSTEMS,INHIBITION,SELF_REPORT,brief,0
23,COGNITIVE_SYSTEMS,INHIBITION,SELF_REPORT,cbq,0
23,COGNITIVE_SYSTEMS,INHIBITION,SELF_REPORT,cbq_effortful_control,0
23,COGNITIVE_SYSTEMS,INHIBITION,SELF_REPORT,conners_impulsivity,0
23,COGNITIVE_SYSTEMS,INHIBITION,SELF_REPORT,conners_impulsivity_scale,0
23,COGNITIVE_SYSTEMS,INHIBITION,SELF_REPORT,dupaul_adhd_rating,0
23,COGNITIVE_SYSTEMS,INHIBITION,SELF_REPORT,dupaul_adhd_rating_scale,0
23,COGNITIVE_SYSTEMS,INHIBITION,SELF_REPORT,effortful_control,0
23,COGNITIVE_SYSTEMS,INHIBITION,SELF_REPORT,gioa,0
23,COGNITIVE_SYSTEMS,INHIBITION,SELF_REPORT,impulsivity,0
23,COGNITIVE_SYSTEMS,INHIBITION,SELF_REPORT,impulsivity_scale,0
24,COGNITIVE_SYSTEMS,PERFORMANCE_MONITORING,CONSTRUCT,monitoring,1
24,COGNITIVE_SYSTEMS,PERFORMANCE_MONITORING,CONSTRUCT,performance,1
24,COGNITIVE_SYSTEMS,PERFORMANCE_MONITORING,CONSTRUCT,performance_monitoring,1
24,COGNITIVE_SYSTEMS,PERFORMANCE_MONITORING,BEHAVIOR,adjustment_performance,0
24,COGNITIVE_SYSTEMS,PERFORMANCE_MONITORING,BEHAVIOR,postconflict,0
24,COGNITIVE_SYSTEMS,PERFORMANCE_MONITORING,BEHAVIOR,postconflict_adjustment_performance,0
24,COGNITIVE_SYSTEMS,PERFORMANCE_MONITORING,BEHAVIOR,posterror,0
24,COGNITIVE_SYSTEMS,PERFORMANCE_MONITORING,BEHAVIOR,posterror_adjustment_performance,0
24,COGNITIVE_SYSTEMS,PERFORMANCE_MONITORING,CONSTRUCT,cognitive,0
24,COGNITIVE_SYSTEMS,PERFORMANCE_MONITORING,CONSTRUCT,cognitive_control,0
24,COGNITIVE_SYSTEMS,PERFORMANCE_MONITORING,CONSTRUCT,control,0
24,COGNITIVE_SYSTEMS,PERFORMANCE_MONITORING,PARADIGMS,flanker,0
24,COGNITIVE_SYSTEMS,PERFORMANCE_MONITORING,PARADIGMS,simon,0
24,COGNITIVE_SYSTEMS,PERFORMANCE_MONITORING,PARADIGMS,stroop,0
24,COGNITIVE_SYSTEMS,PERFORMANCE_MONITORING,SELF_REPORT,ybocs_total_score,0
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,CONSTRUCT,active_maintenance,1
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,CONSTRUCT,working_memory_maintenance,1
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,CONSTRUCT,maintenance,0
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,CONSTRUCT,working_memory,0
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,PARADIGMS,ax_cpt,0
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,PARADIGMS,axcpt,0
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,PARADIGMS,change_detection,0
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,PARADIGMS,change_detection_task,0
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,PARADIGMS,complex_span,0
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,PARADIGMS,complex_span_task,0
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,PARADIGMS,delayed_match_non_sample,0
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,PARADIGMS,delayed_match_sample,0
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,PARADIGMS,dpx,0
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,PARADIGMS,keep_track,0
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,PARADIGMS,keep_track_task,0
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,PARADIGMS,letter_memory,0
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,PARADIGMS,letter_number_sequencing,0
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,PARADIGMS,match_sample,0
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,PARADIGMS,nback,0
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,PARADIGMS,running_memory,0
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,PARADIGMS,selfordered_pointing,0
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,PARADIGMS,sequence_encoding,0
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,PARADIGMS,sequence_reproduction,0
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,PARADIGMS,simple_span,0
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,PARADIGMS,simple_span_task,0
25,COGNITIVE_SYSTEMS,ACTIVE_MAINTENANCE,PARADIGMS,sternberg_item_recognition,0
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,CONSTRUCT,flexible,1
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,CONSTRUCT,flexible_updating,1
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,CONSTRUCT,flexible_working_memory,1
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,CONSTRUCT,working_memory_updating,1
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,CONSTRUCT,updating,0
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,CONSTRUCT,working_memory,0
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,PARADIGMS,ax_cpt,0
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,PARADIGMS,axcpt,0
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,PARADIGMS,complex_span,0
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,PARADIGMS,complex_span_task,0
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,PARADIGMS,dpx,0
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,PARADIGMS,keep_track,0
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,PARADIGMS,keep_track_task,0
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,PARADIGMS,letter_memory,0
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,PARADIGMS,letter_number_sequencing,0
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,PARADIGMS,nback,0
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,PARADIGMS,running_memory,0
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,PARADIGMS,self_ordered_pointing,0
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,PARADIGMS,selfordered_pointing,0
26,COGNITIVE_SYSTEMS,FLEXIBLE_UPDATING,PARADIGMS,sternberg_item_recognition,0
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,CONSTRUCT,capacity,1
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,CONSTRUCT,limited_capacity,1
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,CONSTRUCT,working_memory_capacity,1
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,CONSTRUCT,working_memory,0
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,PARADIGMS,ax_cpt,0
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,PARADIGMS,axcpt,0
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,PARADIGMS,change_detection,0
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,PARADIGMS,change_detection_task,0
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,PARADIGMS,complex_span,0
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,PARADIGMS,complex_span_task,0
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,PARADIGMS,delayed_match_non_sample,0
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,PARADIGMS,delayed_match_nonsample,0
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,PARADIGMS,delayed_match_sample,0
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,PARADIGMS,dpx,0
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,PARADIGMS,keep_track,0
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,PARADIGMS,keep_track_task,0
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,PARADIGMS,letter_memory,0
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,PARADIGMS,letter_number_sequencing,0
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,PARADIGMS,match_sample,0
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,PARADIGMS,nback,0
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,PARADIGMS,running_memory,0
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,PARADIGMS,self_ordered_pointing,0
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,PARADIGMS,selfordered_pointing,0
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,PARADIGMS,sequence,0
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,PARADIGMS,sequence_encoding,0
27,COGNITIVE_SYSTEMS,LIMITED_CAPACITY,PARADIGMS,sequence_reproduction,0
